"","mkz","min_dist"
"614","46410431",779.138238414057
"615","46410441",1506.04919944529
"616","46410461",4092.11935678071
"617","46410482",560.251448364767
"618","46410483",1922.20691552332
"619","46410484",594.200051946604
"620","46410525",450.923583284391
"621","46410P14",2724.20725742252
"622","46410660",4275.75995425445
"623","46410661",2635.67875549897
"624","46410720",4037.7412621379
"625","46410891",2103.94886040371
"626","46410981",3693.71700250016
"627","46411077",1821.25097516548
"628","46411088",1758.07713224806
"629","46411341",2248.46605182987
"630","46411934",986.937574218172
"631","46420108",2968.86037545107
"632","46420109",2961.33534281746
"633","46420524",1766.68831943108
"634","46420525",1066.72595117917
"635","46420526",1973.32912724944
"636","46420661",246.48935139145
"637","46420893",3850.82647404826
"638","46420894",2644.1315175584
"639","46420896",1455.82458759871
"640","46420897",3594.66176842678
"641","46420901",676.488453662419
"642","46421125",2954.97284600196
"643","46421331",2469.2732212896
"644","46421332",2364.4635934978
"645","46421334",3321.35652700698
"646","46421986",690.47739451078
"647","46421987",3524.43438727011
"648","46421988",3432.5005834114
"649","46429519",1349.29549660503
"650","46430115",1460.60162272351
"651","46430116",1553.71619939575
"652","46430119",2542.86575231697
"653","46430359",6979.40551700633
"654","46430531",1191.72046552894
"655","46430532",634.979789333812
"656","46430953",2407.75217575586
"657","46431146",2732.40470415355
"658","46431536",2886.88280471811
"659","46433496",3285.26739239632
"660","46433598",1422.98144326902
"661","46433612",3000.21519001649
"662","46434009",5954.24325919425
"663","46436307",3864.27400255559
"664","46436308",3904.09715012368
"665","46440126",7619.56113338733
"666","46440127",7437.26804051748
"667","46440129",5392.71498480257
"668","46440130",1893.96253281593
"669","46440536",8815.23471238099
"670","46440537",4256.16976600439
"671","46440540",5539.57153370857
"672","46440652",6890.01550586938
"673","46440654",6396.36484269774
"674","46440656",8354.88488394435
"675","46440927",10211.8184286524
"676","46441106",4202.81763573772
"677","46441147",8146.78735674655
"678","46441687",4914.19611685528
"679","46450004",5604.66015424026
"680","46450133",331.297908918808
"681","46450134",132.466629638513
"682","46450135",1588.19611124839
"683","46450136",3313.58366944752
"684","46450138",5070.26750049536
"685","46450139",4085.40525771458
"686","46450140",3825.04544317662
"687","46450255",1562.40468314577
"688","46450256",1278.37264383233
"689","46450258",477.63053124597
"690","46450541",1503.84956783999
"691","46450664",4092.47071978133
"692","46450987",3462.92210858581
"693","46451168",5131.64295564207
"694","46451172",1727.08994718676
"695","46451205",5102.37241848404
"696","46451344",4273.18146243565
"697","46454034",3145.42659096253
"698","46460007",3154.68837901809
"699","46460259",49.9126509475651
"700","46460260",1616.9860655391
"701","46460303",440.412137194361
"702","46460306",3491.64818848942
"703","46460309",6531.64891238645
"704","46460562",1512.51591712595
"705","46460563",4060.03083718084
"706","46460564",7869.93023861813
"707","46460565",6643.89132618401
"708","46460567",6471.39505196237
"709","46460569",3473.48742331275
"710","46460607",3066.81536108127
"711","46460996",7624.21735538499
"712","46461259",5680.93171895823
"713","46461537",4684.33967296478
"714","46461875",4686.33108249758
"715","46461876",4585.13940949583
"716","46461877",5225.52057741612
"717","46464050",5757.22307462078
"718","46466039",4337.97390544643
"719","46466042",2197.32628765167
"720","46466045",4825.74167492941
"721","46466048",6653.85890744306
"722","46468076",5181.69771758302
"723","46468077",3325.11861742193
"724","46468078",6592.7891280447
"725","46468080",4320.82870428907
"726","46470001",1472.3848489221
"727","46470002",3616.90141622631
"728","46470361",4897.61976399878
"729","46470364",3921.62643787567
"730","46470365",3771.88125700957
"731","46470366",4484.40557219843
"732","46470367",5738.13586907029
"733","46470570",3487.77006035101
"734","46470571",1449.73511285447
"735","46470608",5175.7722142271
"736","46470616",2381.27092694337
"737","46471515",873.779779739916
"738","46471533",3708.41301205302
"739","46471862",3940.74311934045
"740","46471863",4180.74815619553
"741","46471865",3676.08900849091
"742","46471867",3726.85136729193
"743","46471869",4668.58553697149
"744","46471870",4486.02325291849
"745","46471878",4366.73795270524
"746","46476439",2805.71183186931
"747","46476440",993.715297491115
"748","46476444",983.859092113795
"749","46476448",5819.33425225382
"750","46478062",3056.61327417716
"751","46478064",2155.73161061708
"752","46478065",853.579574573523
"753","46478066",1012.40340670886
"754","46478068",2091.55126507285
"755","46478069",1734.81119622758
"756","46478070",4726.1904546062
"757","46478073",7021.26916742734
"758","46478074",8150.47287019873
"759","46478075",6895.69310805866
"760","46480001",2075.77102844856
"761","46481139",2095.5294064719
"762","46481988",3188.96345643754
"763","46486423",3120.61027420591
"764","46490626",2270.53414442685
"765","46491138",1544.49130673426
"766","46491140",1521.05458702326
"767","46500001",1550.13940239252
"768","46500576",2228.88587184212
"769","46500578",2116.0397377918
"770","46500580",2141.56377974932
"771","46501982",612.906765438402
"772","46504027",1637.60577371176
"773","46506601",1176.39508342252
"774","46510388",2188.35230476769
"775","46510389",3303.61940343877
"776","46510609",4828.8873701102
"777","46511391",1807.55678642696
"778","46513453",2206.40345092524
"779","46513553",2640.63870467717
"780","46513559",1389.20841407732
"781","46513560",1422.49549846963
"782","46513564",1215.40165592179
"783","46513565",2442.14978530459
"784","46516001",3162.79541150318
"785","46516627",3035.36952915446
"786","46519001",1589.38581978172
"787","46520731",1434.15018031429
"788","46521560",490.024226086855
"789","46521933",5508.69393497344
"790","46523177",2331.92227439466
"791","46523190",2586.03693692443
"792","46523451",470.442338639287
"793","46523566",1538.53027916162
"794","46523568",737.87247562104
"795","46523573",1225.71074316506
"796","46523574",1837.30334168356
"797","46530582",5101.58256853071
"798","46533067",625.736014734597
"799","46533069",2731.95953448807
"800","46533070",1845.89392335177
"801","46533075",539.353648116847
"802","46533096",2208.22359851879
"803","46533456",1144.1402492234
"804","46536001",2250.64664966782
"805","46539002",4016.66418653003
"806","46539386",2026.74449152659
"807","46539390",3044.33325710431
"808","46539392",3340.5659905509
"809","46540001",1597.68734344194
"810","46543053",796.204816388885
"811","46543071",0
"812","46543072",1625.09613500394
"813","46543073",3709.22851441403
"814","46543079",2095.73725877824
"815","46543081",2855.46760587284
"816","46543094",1277.61733696345
"817","46543095",2676.81973829928
"818","46543098",1545.44098567445
"819","46546102",3731.39649672729
"820","46547002",2662.2715188655
"821","46549299",363.51368986035
"822","46549302",954.037940304096
"823","46549304",338.337996490456
"824","46549310",1968.33355478679
"825","46549312",2352.62282311016
"826","46549314",3035.49673215237
"827","46549316",2042.24189240104
"828","46549318",2132.9759848614
"829","46549322",3149.30613515588
"830","46549323",419.360846366817
"831","46549332",215.712997149682
"832","46549334",1187.33421427234
"833","46549336",3282.97711004326
"834","46549338",83.7127400474908
"835","46549340",792.874653968494
"836","46549342",2312.55982043287
"837","46549344",359.400005508161
"838","46549346",3496.07590953742
"839","46549350",1138.24791491578
"840","46549352",890.414447529135
"841","46549358",72.2566896136791
"842","46549376",2133.98550835138
"843","46549378",3073.2224239118
"844","46549380",1722.76618310404
"845","46549384",2389.66781498381
"846","46549388",2705.51918828058
"847","46549402",987.279814870027
"848","46549403",651.433944788046
"849","46549420",2237.9465599458
"850","46549421",2237.9465599458
"851","46549422",2080.82441831778
"852","46549431",2289.16883851708
"853","46549432",1946.99134472989
"854","46549442",3115.56399508595
"855","46549443",2914.24154073674
"856","46549444",2834.15376531039
"857","46549501",662.886612982316
"858","46549504",2699.8038759123
"859","46549507",2252.33827325788
"860","46549509",1836.95166602553
"861","46549515",2087.60828857116
"862","46549516",3207.78811158898
"863","46549517",2966.60120100771
"864","46549521",1231.28383884042
"865","46549522",3016.89354512383
"866","46549601",2367.26491615814
"867","46549602",1915.51122023894
"868","46549603",2167.9545360259
"869","46549604",2174.76405471184
"870","46553001",2805.96562692513
"871","46553054",554.863139962417
"872","46553055",3315.97642271947
"873","46553056",6149.25315121766
"874","46553061",2087.29333191977
"875","46553062",4264.41270360802
"876","46553074",3191.30297860501
"877","46559300",1583.54350158365
"878","46559324",2089.33051702663
"879","46559325",1727.49548770021
"880","46563004",6314.86973267996
"881","47380016",5808.29939229982
"882","47390001",460.88567152532
"883","47390002",1491.81739446162
"884","47390006",1057.80527631889
"885","47390007",4934.04433866149
"886","47390010",2836.27076367959
"887","47390011",989.395251729094
"888","47390013",3269.20001897203
"889","47390014",902.966692608079
"890","47390017",90.2870394829759
"891","47390020",2854.54867820046
"892","47390021",1706.95839288433
"893","47390022",3925.32298548761
"894","47390023",1404.17969139309
"895","47390026",1052.80227932725
"896","47390029",1282.32208377692
"897","47390030",953.455187322773
"898","47390031",658.191457621097
"899","47390032",1742.14181138007
"900","47390033",679.906417845465
"901","47390048",2114.65309936858
"902","47390049",776.191128736049
"903","47390050",988.822270855584
"904","47390115",2313.7933391066
"905","47390118",708.747794261587
"906","47390119",1789.19762002642
"907","47390122",28.9498213632922
"908","47390123",154.653075460863
"909","47390132",1093.23677119589
"910","47390192",410.726299063759
"911","47390515",1148.59827772718
"912","47390517",1145.7647561283
"913","47390518",1926.32271483763
"914","47390611",0
"915","47390727",132.009060014528
"916","47391031",1438.83594688674
"917","47391032",2234.78714450169
"918","47391033",1059.05479516053
"919","47391034",1073.09218235662
"920","47391035",1022.33590274052
"921","47391036",1202.59755600324
"922","47391037",1610.10510842138
"923","47391118",776.695762786528
"924","47391169",1097.29035922208
"925","47391294",1497.98841876066
"926","47391295",1277.80815761161
"927","47391297",0
"928","47391299",0
"929","47391300",282.547407518566
"930","47391309",2565.01269453512
"931","47391345",2077.47740157719
"932","47391349",1731.16210957603
"933","47391350",2217.99840824264
"934","47391388",500.345753594999
"935","47391476",645.793902124592
"936","47391478",1319.0817071219
"937","47391479",1260.53634679213
"938","47391480",2206.41809765926
"939","47391481",828.648214568912
"940","47391482",2702.4638704763
"941","47391483",1935.43448112965
"942","47398014",1680.69896522306
"943","47398015",1671.95230801091
"944","47398017",954.073759930903
"945","47398018",1418.66239040326
